timestamp,date,hour
2022-09-20 04:42:48.913000+00:00,2022-09-20,4.7
2022-09-19 03:30:36.625000+00:00,2022-09-19,3.5
2022-09-19 01:05:06.338000+00:00,2022-09-19,1.08
2022-09-18 02:25:48.908000+00:00,2022-09-18,2.42
2022-09-17 23:20:25.345000+00:00,2022-09-17,23.33
2022-09-17 01:53:06.749000+00:00,2022-09-17,1.88
2022-09-15 03:00:37.699000+00:00,2022-09-15,3.0
2022-09-15 02:29:23.110000+00:00,2022-09-15,2.48
2022-09-14 02:16:28.823000+00:00,2022-09-14,2.27
2022-09-13 03:26:29.557000+00:00,2022-09-13,3.43
2022-09-12 21:20:52.246000+00:00,2022-09-12,21.33
2022-09-12 04:10:15.775000+00:00,2022-09-12,4.17
2022-09-12 03:41:16.446000+00:00,2022-09-12,3.68
2022-09-12 01:44:01.572000+00:00,2022-09-12,1.73
2022-09-11 02:47:32.519000+00:00,2022-09-11,2.78
2022-09-10 03:07:21.985000+00:00,2022-09-10,3.12
2022-09-09 02:51:42.306000+00:00,2022-09-09,2.85
2022-09-08 02:15:05.373000+00:00,2022-09-08,2.25
2022-09-07 02:30:05.009000+00:00,2022-09-07,2.5
2022-09-06 04:12:53.483000+00:00,2022-09-06,4.2
2022-09-05 03:42:24.812000+00:00,2022-09-05,3.7
2022-09-04 03:59:55.269000+00:00,2022-09-04,3.98
2022-09-03 00:35:01.204000+00:00,2022-09-03,0.58
2022-09-02 00:09:56.463000+00:00,2022-09-02,0.15
2022-09-01 01:33:02.315000+00:00,2022-09-01,1.55
2022-08-27 04:15:08.325000+00:00,2022-08-27,4.25
